,Data,Cota,Variação,fund_id,PL
1369,2017-08-16,2.57504743,0.0012909299,26,52266157.45
1370,2017-08-17,2.57142808,-0.0014055469,26,52192695.06
1371,2017-08-18,2.57714716,0.0022240871,26,52308776.13
1372,2017-08-21,2.57780178,0.0002540096,26,52269029.29
1373,2017-08-22,2.57617745,-0.0006301222,26,52205678.14
1374,2017-08-23,2.58708301,0.0042332332,26,52406677.0
1375,2017-08-24,2.59678286,0.0037493385,26,52603167.48
1376,2017-08-25,2.6061733,0.0036161822,26,52793390.13
1377,2017-08-28,2.60790204,0.000663325,26,52727162.03
1378,2017-08-29,2.61584679,0.0030464143,26,52832296.15
1379,2017-08-30,2.61722518,0.0005269384,26,52089298.95
1380,2017-08-31,2.62026664,0.0011620934,26,52149831.44
1381,2017-09-01,2.61310168,-0.0027344393,26,51773145.76
1382,2017-09-04,2.61275492,-0.0001327005,26,51766275.4
1383,2017-09-05,2.62065359,0.0030231194,26,51821094.16
1384,2017-09-06,2.65232824,0.0120865459,26,52367193.44
1385,2017-09-08,2.66620021,0.0052301106,26,52311882.06
1386,2017-09-11,2.64651791,-0.0073821538,26,51874803.18
1387,2017-09-12,2.62783094,-0.0070609649,26,51229738.91
1388,2017-09-13,2.62965482,0.0006940629,26,51265295.45
1389,2017-09-14,2.63150501,0.0007035866,26,51301365.1
1390,2017-09-15,2.63374416,0.0008509009,26,51345017.46
1391,2017-09-18,2.64446051,0.0040688652,26,51431022.4
1392,2017-09-19,2.65647674,0.0045439249,26,51548901.37
1393,2017-09-20,2.6601731,0.001391452,26,51620629.27
1394,2017-09-21,2.67880055,0.0070023451,26,51982094.64
1395,2017-09-22,2.68557235,0.0025279224,26,52037298.27
1396,2017-09-25,2.67503166,-0.0039249324,26,51833055.47
1397,2017-09-26,2.68933378,0.0053465236,26,52110182.17
1398,2017-09-27,2.67742835,-0.0044269068,26,51859495.07
1399,2017-09-28,2.67624068,-0.0004435861,26,51836490.92
1400,2017-09-29,2.68015153,0.0014613222,26,51855971.14
1401,2017-10-02,2.6838406,0.0013764408,26,51927347.82
1402,2017-10-03,2.6672831,-0.0061693306,26,51606990.86
1403,2017-10-04,2.6678527,0.0002135506,26,51428024.05
1404,2017-10-05,2.66386902,-0.0014932159,26,50371668.55
1405,2017-10-06,2.66272269,-0.0004303252,26,50286861.16
1406,2017-10-09,2.66781403,0.0019120805,26,50302220.57
1407,2017-10-10,2.67301121,0.0019481043,26,50400214.5
1408,2017-10-11,2.68063146,0.0028508111,26,50543895.96
1409,2017-10-13,2.68299395,0.0008813185,26,50588441.33
1410,2017-10-16,2.67576048,-0.0026960441,26,50375967.34
1411,2017-10-17,2.67547404,-0.0001070499,26,50370574.67
1412,2017-10-18,2.67794242,0.0009225954,26,50417046.33
1413,2017-10-19,2.67954737,0.0005993221,26,50341594.58
1414,2017-10-20,2.68175552,0.0008240757,26,50353144.44
1415,2017-10-23,2.67604799,-0.0021282813,26,50245978.84
1416,2017-10-24,2.70963525,0.0125510679,26,50876619.48
1417,2017-10-25,2.70467789,-0.0018295304,26,50783539.13
1418,2017-10-26,2.72606514,0.0079075035,26,51185110.18
1419,2017-10-27,2.70616461,-0.0073000933,26,50811454.06
1420,2017-10-30,2.72404761,0.0066082455,26,51089000.17
1421,2017-10-31,2.73664344,0.004623939,26,51325232.67
1422,2017-11-01,2.7230642,-0.0049620056,26,51070556.54
1423,2017-11-03,2.74434206,0.0078139399,26,51469618.82
1424,2017-11-06,2.71995143,-0.0088876057,26,51012177.08
1425,2017-11-07,2.7264954,0.0024059143,26,51134908.04
1426,2017-11-08,2.71013186,-0.0060016753,26,50828012.92
1427,2017-11-09,2.71819046,0.0029735085,26,50979150.57
1428,2017-11-10,2.72678868,0.0031632147,26,51079459.67
1429,2017-11-13,2.74268336,0.0058290839,26,51319623.59
1430,2017-11-14,2.75045481,0.0028335207,26,51441315.33
1431,2017-11-16,2.73233187,-0.0065890703,26,51102365.03
1432,2017-11-17,2.72122384,-0.0040654029,26,50894613.17
1433,2017-11-20,2.72175459,0.0001950409,26,50904539.7
1434,2017-11-21,2.71007666,-0.0042905889,26,50686129.23
1435,2017-11-22,2.70750379,-0.0009493717,26,50580378.09
1436,2017-11-23,2.72064396,0.0048532416,26,50825856.86
1437,2017-11-24,2.72143835,0.000291986,26,50840697.25
1438,2017-11-27,2.72862091,0.0026392514,26,50683306.74
1439,2017-11-28,2.72980397,0.0004335743,26,50557690.9
1440,2017-11-29,2.71738456,-0.0045495611,26,50327675.55
1441,2017-11-30,2.71581505,-0.0005775811,26,50040326.37
1442,2017-12-01,2.71800868,0.0008077244,26,49890772.76
1443,2017-12-04,2.72356915,0.0020457882,26,49888255.25
1444,2017-12-05,2.72482317,0.0004604326,26,49911225.42
1445,2017-12-06,2.72064401,-0.0015337362,26,49794607.68
1446,2017-12-07,2.71838843,-0.0008290611,26,49695989.24
1447,2017-12-08,2.72925306,0.0039967173,26,49894610.1
1448,2017-12-11,2.73681134,0.0027693584,26,50032786.13
1449,2017-12-12,2.73961754,0.0010253538,26,50084087.38
1450,2017-12-13,2.75082239,0.0040899322,26,50154337.47
1451,2017-12-14,2.74519404,-0.0020460609,26,49994111.02
1452,2017-12-15,2.74605667,0.0003142328,26,50009820.82
1453,2017-12-18,2.75036135,0.001567586,26,50053149.39
1454,2017-12-19,2.74911376,-0.0004536095,26,50030444.89
1455,2017-12-20,2.75737489,0.0030050157,26,50074773.33
1456,2017-12-21,2.7485194,-0.0032115655,26,49913954.96
1457,2017-12-22,2.75378189,0.0019146636,26,50009523.35
1458,2017-12-26,2.76712332,0.0048447664,26,50251807.8
1459,2017-12-27,2.76632499,-0.0002885054,26,50237309.91
1460,2017-12-28,2.7707394,0.001595767,26,50317476.92
1461,2017-12-29,2.77110922,0.0001334734,26,50324193.05
1462,2018-01-02,2.78886929,0.0064090112,26,50646721.32
1463,2018-01-03,2.79271836,0.0013801543,26,50655787.06
1464,2018-01-04,2.79626819,0.001271102,26,50720175.68
1465,2018-01-05,2.78913452,-0.0025511394,26,50590781.52
1466,2018-01-08,2.78596408,-0.001136711,26,50533274.39
1467,2018-01-09,2.78331897,-0.0009494415,26,50485295.92
1468,2018-01-10,2.76689753,-0.005899949,26,50187435.37
1469,2018-01-11,2.74980281,-0.0061782989,26,49877362.28
1470,2018-01-12,2.75444156,0.0016869391,26,49923502.49
1471,2018-01-15,2.76133241,0.0025017231,26,49879647.6
1472,2018-01-16,2.74476562,-0.0059995638,26,49580391.45
1473,2018-01-17,2.7463908,0.0005921016,26,49307959.63
1474,2018-01-18,2.75189344,0.0020035896,26,49406752.53
1475,2018-01-19,2.75807796,0.002247369,26,49373657.59
1476,2018-01-22,2.74951645,-0.0031041581,26,49220393.94
1477,2018-01-23,2.71980082,-0.010807584,26,48688440.49
1478,2018-01-24,2.77485871,0.0202433537,26,49674057.77
1479,2018-01-25,2.77535095,0.0001773928,26,49682869.65
1480,2018-01-26,2.78352437,0.0029450041,26,49746224.59
1481,2018-01-29,2.76681496,-0.0060029688,26,49327000.13
1482,2018-01-30,2.76137672,-0.0019655236,26,49230046.79
1483,2018-01-31,2.74790268,-0.0048794646,26,48932879.46
1484,2018-02-01,2.75775341,0.0035848176,26,49108295.03
1485,2018-02-02,2.72514459,-0.0118244147,26,48471962.68
1486,2018-02-05,2.70590192,-0.0070611556,26,47982909.75
1487,2018-02-06,2.69800362,-0.0029189158,26,47721526.64
1488,2018-02-07,2.70806639,0.0037297096,26,47645546.58
1489,2018-02-08,2.7154124,0.0027126403,26,47754791.76
1490,2018-02-09,2.72597213,0.0038888126,26,47940501.23
1491,2018-02-14,2.70881868,-0.0062925992,26,47578830.97
1492,2018-02-15,2.71773619,0.0032920291,26,47506880.48
1493,2018-02-16,2.73238109,0.0053886393,26,47623923.97
1494,2018-02-19,2.73881258,0.0023538042,26,47677413.06
1495,2018-02-20,2.74544584,0.0024219474,26,47643869.53
1496,2018-02-21,2.75981336,0.0052332192,26,47893200.36
1497,2018-02-22,2.73846832,-0.0077342332,26,47407689.5
1498,2018-02-23,2.7496309,0.0040762129,26,47414548.9
1499,2018-02-26,2.73862263,-0.0040035446,26,47111216.36
1500,2018-02-27,2.73852508,-3.56201e-05,26,47022873.44
1501,2018-02-28,2.75540763,0.0061648331,26,47220987.07
1502,2018-03-01,2.75756455,0.0007827952,26,47185407.34
1503,2018-03-02,2.7830953,0.0092584415,26,47563777.54
1504,2018-03-05,2.78950001,0.0023012902,26,47474486.68
1505,2018-03-06,2.79684235,0.0026321348,26,47599446.06
1506,2018-03-07,2.81148659,0.0052359905,26,47565857.28
1507,2018-03-08,2.81359469,0.0007498168,26,47581523.0
1508,2018-03-09,2.81276367,-0.0002953588,26,47341724.61
1509,2018-03-12,2.81068093,-0.0007404604,26,47306669.98
1510,2018-03-13,2.80341423,-0.0025853877,26,47184363.94
1511,2018-03-14,2.78731761,-0.0057417915,26,46913441.04
1512,2018-03-15,2.78674111,-0.0002068297,26,46824420.94
1513,2018-03-16,2.78439982,-0.0008401534,26,46785081.28
1514,2018-03-19,2.78859781,0.0015076822,26,46798410.75
1515,2018-03-20,2.79072184,0.0007616839,26,46834056.27
1516,2018-03-21,2.78338986,-0.0026272701,26,46711010.51
1517,2018-03-22,2.82362967,0.0144571232,26,47326785.66
1518,2018-03-23,2.82243097,-0.0004245245,26,47306694.23
1519,2018-03-26,2.82999381,0.0026795483,26,47433454.9
1520,2018-03-27,2.82564687,-0.0015360246,26,47360595.95
1521,2018-03-28,2.82380418,-0.0006521303,26,47329710.6
1522,2018-03-29,2.81638458,-0.0026275193,26,47205350.92
1523,2018-04-02,2.80998908,-0.0022708191,26,47098156.12
1524,2018-04-03,2.81081936,0.0002954745,26,47112072.43
1525,2018-04-04,2.80288978,-0.002821092,26,46979164.92
1526,2018-04-05,2.80013911,-0.0009813693,26,46933061.07
1527,2018-04-06,2.80084723,0.0002528874,26,46944929.73
1528,2018-04-09,2.79684613,-0.001428532,26,46877867.47
1529,2018-04-10,2.80343,0.0023540337,26,46988219.58
1530,2018-04-11,2.78749698,-0.0056834021,26,46721166.59
1531,2018-04-12,2.80729433,0.007102196,26,47052989.43
1532,2018-04-13,2.81102117,0.0013275558,26,47115454.87
1533,2018-04-16,2.80760062,-0.0012168354,26,47058123.13
1534,2018-04-17,2.80604749,-0.0005531877,26,47032091.18
1535,2018-04-18,2.80820025,0.0007671859,26,47068173.63
1536,2018-04-19,2.79955831,-0.0030773945,26,46923326.2
1537,2018-04-20,2.80850735,0.00319659,26,47073320.86
1538,2018-04-23,2.81304471,0.001615577,26,47149371.4
1539,2018-04-24,2.81784712,0.0017071929,26,47229864.51
1540,2018-04-25,2.8225801,0.001679644,26,47207319.96
1541,2018-04-26,2.80195292,-0.0073079166,26,46862332.84
1542,2018-04-27,2.78931283,-0.0045111714,26,46650928.89
1543,2018-04-30,2.79052695,0.0004352757,26,46671234.77
1544,2018-05-02,2.80455169,0.0050258393,26,46905796.92
1545,2018-05-03,2.78328832,-0.0075817358,26,46550169.65
1546,2018-05-04,2.78065233,-0.0009470776,26,46506082.93
1547,2018-05-07,2.79142791,0.0038751986,26,46329283.6
1548,2018-05-08,2.80255177,0.0039850071,26,46513906.09
1549,2018-05-09,2.80840436,0.0020883075,26,46529601.55
1550,2018-05-10,2.76690325,-0.0147774696,26,45807011.81
1551,2018-05-11,2.78483389,0.0064804001,26,46103859.6
1552,2018-05-14,2.79002722,0.0018648617,26,46189836.83
1553,2018-05-15,2.81201904,0.0078822959,26,46553918.93
1554,2018-05-16,2.84849039,0.0129698091,26,47157714.24
1555,2018-05-17,2.85138461,0.001016054,26,47205629.04
1556,2018-05-18,2.88492609,0.0117632254,26,47725919.51
1557,2018-05-21,2.84363033,-0.0143143217,26,47042755.36
1558,2018-05-22,2.78340106,-0.0211804148,26,46046370.37
1559,2018-05-23,2.76821827,-0.0054547619,26,45736996.72
1560,2018-05-24,2.79299287,0.0089496555,26,46146327.02
1561,2018-05-25,2.81025552,0.0061806996,26,46431543.64
1562,2018-05-28,2.8773295,0.0238675734,26,47443049.88
1563,2018-05-29,2.8933396,0.005564222,26,47707033.57
1564,2018-05-30,2.88366904,-0.0033423522,26,47381001.13
1565,2018-06-01,2.89043428,0.0023460529,26,47256076.94
1566,2018-06-04,2.85214163,-0.0132480611,26,46497198.51
1567,2018-06-05,2.94349015,0.0320280448,26,47986412.78
1568,2018-06-06,2.9751665,0.0107614935,26,48417479.48
1569,2018-06-07,3.17729951,0.0679400665,26,51683100.5
1570,2018-06-08,3.08136943,-0.0301923315,26,50122667.15
1571,2018-06-11,3.05650199,-0.008070256,26,49718164.46
1572,2018-06-12,3.0337029,-0.0074592099,26,49347306.27
1573,2018-06-13,3.0371089,0.0011227204,26,49265670.15
1574,2018-06-14,3.15354073,0.0383364028,26,50957110.36
1575,2018-06-15,3.09410842,-0.0188462161,26,49996761.59
1576,2018-06-18,3.07172979,-0.0072326586,26,49635152.08
1577,2018-06-19,3.03173045,-0.0130217639,26,48988814.85
1578,2018-06-20,3.04544376,0.0045232616,26,49210404.1
1579,2018-06-21,3.04749944,0.0006750018,26,49193214.73
1580,2018-06-22,3.04587701,-0.0005323807,26,49167025.23
1581,2018-06-25,3.02611165,-0.006489218,26,48847969.59
1582,2018-06-26,3.01657496,-0.0031514667,26,48694026.9
1583,2018-06-27,3.07518135,0.0194281232,26,49640060.5
1584,2018-06-28,3.053639,-0.0070052291,26,49292320.41
1585,2018-06-29,3.05749078,0.0012613737,26,49354496.55
1586,2018-07-02,3.0794452,0.0071805351,26,49708888.17
1587,2018-07-03,3.06436992,-0.0048954532,26,49465540.68
1588,2018-07-04,3.06550606,0.0003707581,26,49483880.42
1589,2018-07-05,3.08252179,0.0055507083,26,49758551.06
1590,2018-07-06,3.0411905,-0.0134082718,26,49091374.82
1591,2018-07-09,3.04165962,0.0001542554,26,49078790.33
1592,2018-07-10,2.99873346,-0.0141127428,26,48386154.07
1593,2018-07-11,3.06505749,0.0221173475,26,49456327.39
1594,2018-07-12,3.0797079,0.0047798157,26,49692719.61
1595,2018-07-13,3.05427244,-0.0082590495,26,48282304.91
1596,2018-07-16,3.05100357,-0.0010702614,26,48230630.29
1597,2018-07-17,3.04569895,-0.0017386476,26,48146774.15
1598,2018-07-18,3.02073254,-0.0081972678,26,47752102.08
1599,2018-07-19,3.05000583,0.0096907918,26,48214857.87
1600,2018-07-20,2.97227424,-0.0254857185,26,46986067.54
1601,2018-07-23,2.97452788,0.0007582207,26,47021693.36
1602,2018-07-24,2.94921979,-0.0085082712,26,46621620.03
1603,2018-07-25,2.93907823,-0.0034387264,26,46461301.03
1604,2018-07-26,2.95922149,0.0068535978,26,46779728.11
1605,2018-07-27,2.9440329,-0.0051326303,26,46539625.02
1606,2018-07-30,2.94630999,0.0007734594,26,46575621.64
1607,2018-07-31,2.96137742,0.0051140002,26,46813809.37
1608,2018-08-01,2.96149661,4.02482e-05,26,46815693.52
1609,2018-08-02,2.96647815,0.0016821022,26,46894442.31
1610,2018-08-03,2.94670481,-0.0066655944,26,46521460.62
1611,2018-08-06,2.96020067,0.0045799837,26,46653706.32
1612,2018-08-07,2.95463551,-0.0018799942,26,46565997.55
1613,2018-08-08,2.95554091,0.0003064337,26,46580267.07
1614,2018-08-09,2.98168997,0.0088474702,26,47012384.49
1615,2018-08-10,3.00148032,0.006637293,26,47440419.56
1616,2018-08-13,3.03611845,0.0115403489,26,47987898.49
1617,2018-08-14,3.00856747,-0.0090744088,26,47562436.73
1618,2018-08-15,3.02142875,0.004274885,26,47765760.6
1619,2018-08-16,3.02645369,0.0016631006,26,47855199.92
1620,2018-08-17,3.03956177,0.0043311682,26,48062468.75
1621,2018-08-20,3.06267728,0.0076048825,26,48427978.23
1622,2018-08-21,3.09355534,0.0100820482,26,48916231.5
1623,2018-08-22,3.11118732,0.0056995845,26,49195033.72
1624,2018-08-23,3.14595781,0.0111759552,26,49744835.14
1625,2018-08-24,3.14184127,-0.0013085172,26,49679743.21
1626,2018-08-27,3.12955524,-0.0039104553,26,49580760.78
1627,2018-08-28,3.1558817,0.0084122049,26,49997844.29
1628,2018-08-29,3.15392125,-0.0006212052,26,49989198.46
1629,2018-08-30,3.18292519,0.0091961523,26,50648906.69
1630,2018-08-31,3.12372373,-0.018599702,26,49776852.13
1631,2018-09-03,3.17885278,0.0176485038,26,50730339.13
1632,2018-09-04,3.19614113,0.0054385501,26,51546238.57
1633,2018-09-05,3.17771149,-0.005766216,26,51249011.83
1634,2018-09-06,3.16081414,-0.0053174588,26,50976497.24
1635,2018-09-10,3.12203793,-0.0122677919,26,50376128.18
1636,2018-09-11,3.17011809,0.0154002485,26,51151933.2
1637,2018-09-12,3.14919011,-0.0066016405,26,50839246.54
1638,2018-09-13,3.18835879,0.0124376994,26,51667690.34
1639,2018-09-14,3.17017009,-0.0057047218,26,52039687.68
1640,2018-09-17,3.14201478,-0.0088813247,26,52382018.45
1641,2018-09-18,3.13113001,-0.0034642644,26,53531755.55
1642,2018-09-19,3.12017499,-0.0034987433,26,54387945.04
1643,2018-09-20,3.08759076,-0.0104430777,26,54425533.58
1644,2018-09-21,3.06936601,-0.0059025795,26,54430287.14
1645,2018-09-24,3.09139347,0.0071765504,26,55407235.84
1646,2018-09-25,3.0920382,0.0002085564,26,55756866.91
1647,2018-09-26,3.05952879,-0.0105139096,26,55573603.3
1648,2018-09-27,3.03814185,-0.0069902725,26,55946593.26
1649,2018-09-28,3.06089605,0.0074895121,26,56647963.39
1650,2018-10-01,3.05394137,-0.002272,26,57086671.84
1651,2018-10-02,3.02717857,-0.008763,26,56856400.54
1652,2018-10-03,3.02984758,0.000882,26,57537890.08
1653,2018-10-04,3.02550573,-0.001433,26,57804237.69
1654,2018-10-05,2.99395362,-0.010429,26,57825708.22
1655,2018-10-08,3.06114227,0.022441,26,59396746.73
1656,2018-10-09,3.10456026,0.014184,26,60460909.71
1657,2018-10-10,3.07121965,-0.010739,26,60422346.05
1658,2018-10-11,3.07065715,-0.000183,26,61010169.83
1659,2018-10-15,3.07308657,0.000791,26,61589682.32
1660,2018-10-16,3.10007327,0.008782,26,62927158.96
1661,2018-10-17,3.10015742,2.7e-05,26,64007811.41
1662,2018-10-18,3.09092338,-0.002979,26,64562796.57
1663,2018-10-19,3.09444025,0.001138,26,65605383.26
1664,2018-10-22,3.12758753,0.010712,26,67109206.77
1665,2018-10-23,3.1273535,-7.5e-05,26,68302097.71
1666,2018-10-24,3.1117355,-0.004994,26,69179370.8
1667,2018-10-25,3.11384293,0.000677,26,70485152.55
1668,2018-10-26,3.14956143,0.011471,26,72491369.32
1669,2018-10-29,3.14728623,-0.000722,26,68711897.08
1670,2018-10-30,3.17414346,0.008533,26,70711590.28
1671,2018-10-31,3.17768562,0.001116,26,72545120.94
1672,2018-11-01,3.17463395,-0.00096,26,73701784.08
1673,2018-11-05,3.17789701,0.001028,26,75432318.9
1674,2018-11-06,3.16440893,-0.004244,26,76649223.59
1675,2018-11-07,3.16105502,-0.00106,26,78979481.46
1676,2018-11-08,3.13952908,-0.00681,26,79503551.66
1677,2018-11-09,3.145529,0.001911,26,82427185.35
1678,2018-11-12,3.1471556,0.000517,26,84254453.95
1679,2018-11-13,3.13385488,-0.004226,26,85106244.35
1680,2018-11-14,3.13616589,0.000737,26,86780912.55
1681,2018-11-16,3.16655998,0.009691,26,88606202.69
1682,2018-11-19,3.14579419,-0.006558,26,88897756.13
1683,2018-11-20,3.1455435,"-8,00E-05",26,88890671.67
1684,2018-11-21,3.14900136,0.001099,26,90746911.63
1685,2018-11-22,3.14850186,-0.000159,26,91892867.89
1686,2018-11-23,3.15078836,0.000726,26,93347676.26
1687,2018-11-26,3.16358154,0.00406,26,95818909.01
1688,2018-11-27,3.16780781,0.001336,26,97235293.88
1689,2018-11-28,3.16571429,-0.000661,26,98804618.27
1690,2018-11-29,3.16943462,0.001175,26,100077570.78
1691,2018-11-30,3.17076205,0.000419,26,100942085.73
1692,2018-12-03,3.16158379,-0.002895,26,101967729.87
1693,2018-12-04,3.15564325,-0.001879,26,103422327.38
1694,2018-12-05,3.16412113,0.002687,26,106405171.18
1695,2018-12-06,3.16648753,0.000748,26,107544051.73
1696,2018-12-07,3.16498377,-0.000475,26,106188013.3
1697,2018-12-10,3.17161895,0.002096,26,107712453.63
1698,2018-12-11,3.17682494,0.001641,26,108911640.87
1699,2018-12-12,3.17412985,-0.000848,26,110640839.98
1700,2018-12-13,3.19976141,0.008075,26,112552489.93
1701,2018-12-14,3.2014137,0.000516,26,114258734.63
1702,2018-12-17,3.19186885,-0.002981,26,116864930.2
1703,2018-12-18,3.18489325,-0.002185,26,117982769.46
1704,2018-12-19,3.18096537,-0.001233,26,119793938.56
1705,2018-12-20,3.17819299,-0.000872,26,121097557.91
1706,2018-12-21,3.17992441,0.000545,26,122924167.43
1707,2018-12-24,3.18020982,"9,00E-05",26,122924950.44
1708,2018-12-26,3.17646878,-0.001176,26,124796501.32
1709,2018-12-27,3.1848403,0.002635,26,126625181.14
1710,2018-12-28,3.19769985,0.004038,26,128579829.37
1711,2018-12-31,3.19886036,0.000363,26,128606230.36
1712,2019-01-02,3.24359041,0.013983,26,132288763.93
1713,2019-01-03,3.2487529,0.001592,26,135732753.61
1714,2019-01-04,3.24082149,-0.002441,26,137455063.1
1715,2019-01-07,3.20985294,-0.009556,26,139571749.01
1716,2019-01-08,3.21378129,0.001224,26,142517890.62
1717,2019-01-09,3.22401089,0.003183,26,146589692.89
1718,2019-01-10,3.21176796,-0.003797,26,148146863.28
1719,2019-01-11,3.21106772,-0.000218,26,150291110.45
1720,2019-01-14,3.22748094,0.005111,26,152994778.88
1721,2019-01-15,3.21418021,-0.004121,26,154829243.42
1722,2019-01-16,3.21172906,-0.000763,26,156807324.16
1723,2019-01-17,3.22143236,0.003021,26,158643961.75
1724,2019-01-18,3.21792363,-0.001089,26,161457562.58
1725,2019-01-21,3.2152717,-0.000824,26,162787779.73
1726,2019-01-22,3.21499087,-8.7e-05,26,164700839.42
1727,2019-01-23,3.230963,0.004968,26,167535367.88
1728,2019-01-24,3.23973549,0.002715,26,170147405.73
1729,2019-01-25,3.23815155,-0.000489,26,169981907.26
1730,2019-01-28,3.22761308,-0.003254,26,171812626.05
1731,2019-01-29,3.24094374,0.00413,26,174418394.32
1732,2019-01-30,3.24328777,0.000723,26,176975311.86
1733,2019-01-31,3.28012942,0.011359,26,181434502.46
1734,2019-02-01,3.27745094,-0.000817,26,183804006.42
1735,2019-02-04,3.27648359,-0.000295,26,186332542.63
1736,2019-02-05,3.27155167,-0.001505,26,189524965.91
1737,2019-02-06,3.24924852,-0.006817,26,191118849.57
1738,2019-02-07,3.22004974,-0.008986,26,192788900.94
1739,2019-02-08,3.20573387,-0.004446,26,183131388.09
1740,2019-02-11,3.19457133,-0.003482,26,185006068.9
1741,2019-02-12,3.21815285,0.007382,26,188692147.57
1742,2019-02-13,3.22215824,0.001245,26,191049249.31
1743,2019-02-14,3.24801949,0.008026,26,194604293.91
1744,2019-02-15,3.24851838,0.000154,26,199361429.46
1745,2019-02-18,3.23263726,-0.004889,26,201249732.05
1746,2019-02-19,3.24546491,0.003968,26,205971420.17
1747,2019-02-20,3.22737363,-0.005574,26,207274809.61
1748,2019-02-21,3.21793634,-0.002924,26,209970890.75
1749,2019-02-22,3.22738221,0.002935,26,212780227.28
1750,2019-02-25,3.21011246,-0.005351,26,213570988.54
1751,2019-02-26,3.20514821,-0.001546,26,215327707.01
1752,2019-02-27,3.20645005,0.000406,26,218590387.09
1753,2019-02-28,3.17521334,-0.009742,26,221011794.03
1754,2019-03-01,3.16596663,-0.002912,26,224650274.43
1755,2019-03-06,3.16306595,-0.000916,26,225854643.61
1756,2019-03-07,3.18273895,0.00622,26,228675432.97
1757,2019-03-08,3.18790445,0.001623,26,231444792.4
1758,2019-03-11,3.20558567,0.005546,26,234957613.57
1759,2019-03-12,3.19972024,-0.00183,26,237079147.06
1760,2019-03-13,3.2245524,0.007761,26,240048848.78
1761,2019-03-14,3.22140135,-0.000977,26,241425467.35
1762,2019-03-15,3.22005286,-0.000419,26,243188418.53
1763,2019-03-18,3.23071139,0.00331,26,250506891.29
1764,2019-03-19,3.22338959,-0.002266,26,252923941.99
1765,2019-03-20,3.22066362,-0.000846,26,254318639.54
1766,2019-03-21,3.19767399,-0.007138,26,253941112.61
1767,2019-03-22,3.13397898,-0.019919,26,250419664.83
1768,2019-03-25,3.12289456,-0.003537,26,251870596.23
1769,2019-03-26,3.12849781,0.001794,26,255341411.74
1770,2019-03-27,3.10733785,-0.006764,26,255146872.13
1771,2019-03-28,3.12197992,0.004712,26,257086899.41
1772,2019-03-29,3.12009001,-0.000605,26,258562276.41
1773,2019-04-01,3.11379033,-0.002019,26,258363264.4
1774,2019-04-02,3.10035585,-0.004315,26,258721680.3
1775,2019-04-03,3.09345234,-0.002227,26,259664894.5
1776,2019-04-04,3.10633787,0.004165,26,261778618.04
1777,2019-04-05,3.11654244,0.003285,26,263084256.15
1778,2019-04-08,3.11440358,-0.000686,26,264194376.29
1779,2019-04-09,3.09935958,-0.00483,26,263685766.67
1780,2019-04-10,3.09368831,-0.00183,26,263927859.11
1781,2019-04-11,3.08616373,-0.002432,26,263457915.42
1782,2019-04-12,3.08108541,-0.001646,26,263216815.76
1783,2019-04-15,3.0772153,-0.001256,26,263249450.22
1784,2019-04-16,3.09356667,0.005314,26,265257958.43
1785,2019-04-17,3.09914528,0.001803,26,266494867.3
1786,2019-04-18,3.09535897,-0.001222,26,267033427.82
1787,2019-04-22,3.10206737,0.002167,26,267490176.49
1788,2019-04-23,3.11364766,0.003733,26,269309895.7
1789,2019-04-24,3.12120651,0.002428,26,270774868.59
1790,2019-04-25,3.11658664,-0.00148,26,271013216.05
1791,2019-04-26,3.10026045,-0.005238,26,270691067.08
1792,2019-04-29,3.09949834,-0.000246,26,272189234.19
1793,2019-04-30,3.09326322,-0.002012,26,272548806.35
1794,2019-05-02,3.09934376,0.001966,26,274905217.95
1795,2019-05-03,3.09155123,-0.002514,26,274285117.19
1796,2019-05-06,3.09598709,0.001435,26,274888445.34
1797,2019-05-07,3.09974182,0.001213,26,275861325.47
1798,2019-05-08,3.08165522,-0.005835,26,274260543.19
1799,2019-05-09,3.08524909,0.001166,26,274417417.3
1800,2019-05-10,3.08743359,0.000708,26,274534026.29
1801,2019-05-13,3.08117016,-0.002029,26,273674186.43
1802,2019-05-14,3.08860175,0.002412,26,274843396.7
1803,2019-05-15,3.09070865,0.000682,26,274241306.34
1804,2019-05-16,3.09740853,0.002168,26,275045596.38
1805,2019-05-17,3.12575525,0.009152,26,277813276.31
1806,2019-05-20,3.12691279,0.00037,26,282203361.52
1807,2019-05-21,3.1145833,-0.003943,26,281468126.85
1808,2019-05-22,3.1105946,-0.001281,26,282425379.09
1809,2019-05-23,3.11366466,0.000987,26,282415624.37
1810,2019-05-24,3.09467839,-0.006098,26,281372511.92
1811,2019-05-27,3.11362234,0.006121,26,283078793.08
1812,2019-05-28,3.13230447,6,26,285340844.51
1813,2019-05-29,3.11843863,-0.004427,26,283527119.93
1814,2019-05-30,3.11651106,-0.000618,26,283908316.83
1815,2019-05-31,3.12889007,0.003972,26,285788024.85
1816,2019-06-03,3.13772729,0.002824,26,287200193.25
1817,2019-06-04,3.16209772,0.007767,26,290083760.55
1818,2019-06-05,3.13055112,-0.009976,26,287123863.54
1819,2019-06-06,3.1409444,0.00332,26,288356411.91
1820,2019-06-07,3.17079157,0.009503,26,290501790.25
1821,2019-06-10,3.17759225,0.002145,26,290840309.38
1822,2019-06-11,3.19347326,0.004998,26,294666756.78
1823,2019-06-12,3.18624057,-0.002265,26,294435989.07
1824,2019-06-13,3.21801063,0.009971,26,297242434.59
